,Unnamed: 0,State,Area name,FIPS,TotalVote2024,DemVote2024,RepVote2024,OtherVote2024,"Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2008-12","High school diploma only, 2008-12","Some college or associate's degree, 2008-12","Bachelor's degree or higher, 2008-12","Percent of adults with less than a high school diploma, 2008-12","Percent of adults with a high school diploma only, 2008-12","Percent of adults completing some college or associate's degree, 2008-12","Percent of adults with a bachelor's degree or higher, 2008-12","Less than a high school diploma, 2018-22","High school diploma only, 2018-22","Some college or associate's degree, 2018-22","Bachelor's degree or higher, 2018-22","Percent of adults with less than a high school diploma, 2018-22","Percent of adults with a high school diploma only, 2018-22","Percent of adults completing some college or associate's degree, 2018-22","Percent of adults with a bachelor's degree or higher, 2018-22",Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Unemp2001,Unemp2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,RepVote2020,DemVote2020,TotalVote2020,pctdem2008,pctdem2012,pctdem2016,pctrep2008,pctrep2012,pctrep2016,dempct2024,dempct2020,DiffPct,FIPS2,FIPS3,Diff3
2600,2600,TX,Dallas County,48113,839107,503783.0,319319,16005,342096.0,295823.0,359780.0,368149.0,25.0,21.7,26.3,27.0,340825.0,342900.0,384550.0,418199.0,22.92841987,23.06801195,25.86994458,28.1336236,317338.0,379639.0,414866.0,569789.0,18.870835,22.57562891,24.67043919,33.8830969,1.0,1.0,1.0,5.3,3.7,63549.0,94.9,307076.0,598576.0,921638.0,57.28,57.11,60.75,41.98,41.66,34.64,60.03799277088619,64.94697484261717,-4.908982071730975,48113,48113,-1
2601,2601,TX,Dawson County,48115,3511,667.0,2808,36,3458.0,3469.0,1975.0,1047.0,34.8,34.9,19.9,10.5,2800.0,2970.0,2444.0,731.0,31.30240358,33.20290665,27.32252655,8.17216322,2340.0,2680.0,1773.0,1060.0,29.79752961,34.12708519,22.57735897,13.49802623,7.0,8.0,0.0,5.3,4.4,43627.0,65.2,2951.0,808.0,3789.0,28.12,27.98,23.44,70.95,71.14,73.98,18.997436627741383,21.324887833201373,-2.3274512054599903,48115,48115,-1
2602,2602,TX,Deaf Smith County,48117,4275,1013.0,3228,34,4120.0,2797.0,2382.0,1240.0,39.1,26.5,22.6,11.8,3540.0,3494.0,2497.0,1671.0,31.60149973,31.19085878,22.29066238,14.91697911,3014.0,4445.0,2087.0,1281.0,27.83781288,41.05477048,19.27588436,11.83153228,6.0,5.0,0.0,4.6,3.0,50967.0,76.1,3294.0,1264.0,4610.0,26.29,28.75,28.11,73.06,70.6,69.05,23.695906432748536,27.418655097613883,-3.722748664865346,48117,48117,-1
2603,2603,TX,Delta County,48119,2658,397.0,2250,11,888.0,1306.0,922.0,502.0,24.5,36.1,25.5,13.9,516.0,1404.0,1106.0,563.0,14.37726386,39.1195319,30.81638339,15.68682084,399.0,1295.0,1204.0,793.0,10.81007857,35.08534273,32.61988621,21.4846925,8.0,4.0,0.0,5.4,4.0,50329.0,75.2,2162.0,403.0,2592.0,26.93,22.5,17.54,72.25,75.52,80.49,14.93604213694507,15.54783950617284,-0.6117973692277694,48119,48119,-1
2604,2604,TX,Denton County,48121,446373,189949.0,249304,7120,28195.0,52816.0,87024.0,97185.0,10.6,19.9,32.8,36.6,35255.0,77878.0,135134.0,167453.0,8.480467622,18.73328202,32.50601366,40.2802367,41098.0,103411.0,174051.0,292484.0,6.725865895,16.92365853,28.48420081,47.86627477,1.0,1.0,1.0,3.5,3.2,98027.0,146.4,222480.0,188695.0,417964.0,37.47,33.35,37.13,61.63,64.91,57.13,42.55387310612425,45.146232689896735,-2.5923595837724847,48121,48121,-1
2605,2605,TX,DeWitt County,48123,7746,1262.0,6444,40,4488.0,4594.0,3233.0,1654.0,32.1,32.9,23.1,11.8,3404.0,5254.0,3867.0,1748.0,23.84922581,36.81076158,27.09311287,12.24689974,2217.0,5927.0,3839.0,1961.0,15.89931153,42.50573723,27.53155479,14.06339644,6.0,6.0,0.0,4.5,3.4,54279.0,81.1,6567.0,1494.0,8118.0,25.9,22.1,16.99,73.77,77.16,80.64,16.292279886392976,18.403547671840354,-2.111267785447378,48123,48123,-1
2606,2606,TX,Dickens County,48125,992,146.0,843,3,570.0,747.0,460.0,163.0,29.4,38.5,23.7,8.4,433.0,630.0,478.0,236.0,24.36691052,35.45301069,26.89926843,13.28081035,170.0,467.0,300.0,237.0,14.48040886,39.77853492,25.55366269,20.18739353,8.0,7.0,0.0,4.9,4.8,42690.0,63.8,853.0,130.0,988.0,24.07,21.2,14.08,75.1,77.82,83.06,14.71774193548387,13.157894736842104,1.5598471986417657,48125,48125,1
2607,2607,TX,Dimmit County,48127,3406,1750.0,1648,8,2734.0,1571.0,1072.0,605.0,45.7,26.3,17.9,10.1,2481.0,1883.0,1137.0,556.0,40.96087172,31.08799736,18.77166914,9.17946178,1451.0,1858.0,1241.0,777.0,27.23859583,34.87891872,23.29641449,14.58607096,6.0,6.0,0.0,7.7,3.8,41838.0,62.5,1384.0,2264.0,3666.0,75.05,73.4,67.38,24.37,26.12,30.2,51.37991779213153,61.756683033278776,-10.376765241147247,48127,48127,-1
2608,2608,TX,Donley County,48129,1692,174.0,1492,26,565.0,684.0,929.0,408.0,21.8,26.5,35.9,15.8,400.0,714.0,823.0,455.0,16.72240803,29.84949833,34.40635452,19.02173913,335.0,734.0,795.0,291.0,15.54524362,34.06032483,36.89095128,13.50348028,8.0,7.0,0.0,4.4,3.6,44353.0,66.2,1438.0,198.0,1648.0,17.22,14.72,13.04,81.3,83.84,83.62,10.28368794326241,12.014563106796116,-1.730875163533705,48129,48129,-1
2609,2609,TX,Duval County,48131,4447,1993.0,2435,19,3243.0,2390.0,1691.0,718.0,40.3,29.7,21.0,8.9,2702.0,2431.0,1896.0,561.0,35.59947299,32.02898551,24.98023715,7.391304348,1696.0,2212.0,1973.0,499.0,26.5830721,34.67084639,30.92476489,7.821316614,7.0,9.0,0.0,6.4,4.5,37921.0,56.6,2443.0,2575.0,5053.0,74.8,76.68,66.77,24.4,22.56,31.57,44.81673038003148,50.95982584603206,-6.143095466000581,48131,48131,-1
2610,2610,TX,Eastland County,48133,8363,918.0,7397,48,3340.0,4076.0,3212.0,1543.0,27.4,33.5,26.4,12.7,2423.0,4419.0,3476.0,2108.0,19.49943667,35.56253018,27.97360373,16.96442942,1774.0,3647.0,3958.0,2779.0,14.59121566,29.99670999,32.5546965,22.85737786,6.0,6.0,0.0,4.9,4.6,47526.0,71.0,7237.0,983.0,8292.0,19.53,14.93,11.14,79.35,83.82,86.33,10.97692215712065,11.854799807042934,-0.8778776499222829,48133,48133,-1
2611,2611,TX,Ector County,48135,42599,9876.0,32418,305,22988.0,19240.0,20917.0,8611.0,32.0,26.8,29.2,12.0,22062.0,23595.0,25900.0,10869.0,26.76582632,28.62567636,31.42212409,13.18637323,22446.0,28763.0,29643.0,16096.0,23.1526179,29.66848207,30.57618517,16.60271486,3.0,2.0,1.0,4.9,3.9,58389.0,87.2,32697.0,11367.0,44581.0,25.62,24.97,28.06,73.58,73.85,68.49,23.18364280851663,25.497409210201656,-2.313766401685026,48135,48135,-1
2612,2612,TX,Edwards County,48137,1003,133.0,867,3,467.0,416.0,289.0,246.0,32.9,29.3,20.4,17.3,405.0,381.0,292.0,328.0,28.80512091,27.09815078,20.76813656,23.32859175,215.0,151.0,315.0,160.0,25.5648038,17.9548157,37.45541023,19.02497027,9.0,12.0,0.0,4.5,2.8,47573.0,71.0,893.0,168.0,1066.0,33.43,26.24,28.24,65.02,72.62,69.52,13.260219341974079,15.75984990619137,-2.4996305642172914,48137,48137,-1
2613,2613,TX,Ellis County,48139,99449,33799.0,64706,944,14981.0,20753.0,20190.0,11546.0,22.2,30.8,29.9,17.1,14867.0,27889.0,30972.0,19407.0,15.96284963,29.94470392,33.25495249,20.83749396,14678.0,34203.0,41977.0,35105.0,11.65262815,27.15321166,33.32486524,27.86929495,1.0,1.0,1.0,4.4,3.5,87698.0,131.0,56717.0,27565.0,85493.0,28.47,25.63,25.53,70.71,73.08,70.58,33.98626431638327,32.24240581100207,1.7438585053811977,48139,48139,1
2614,2614,TX,El Paso County,48141,251114,142879.0,104966,3269,134008.0,88256.0,104250.0,65026.0,34.2,22.5,26.6,16.6,125903.0,113307.0,136162.0,95461.0,26.74047911,24.06522058,28.91938331,20.27491701,106896.0,129988.0,164428.0,133861.0,19.97410183,24.28896824,30.72427047,25.01265946,2.0,2.0,1.0,7.3,4.3,50983.0,76.1,84331.0,178126.0,267215.0,65.87,65.51,69.08,33.35,33.15,25.94,56.89806223468226,66.660180004865,-9.76211777018274,48141,48141,-1
2615,2615,TX,Erath County,48143,18379,2866.0,15334,179,4424.0,5149.0,4948.0,4829.0,22.9,26.6,25.6,25.0,4182.0,5910.0,6557.0,5416.0,18.95309313,26.78450034,29.71674598,24.54566055,3256.0,6648.0,7149.0,8159.0,12.91448517,26.368396,28.35554498,32.36157385,4.0,3.0,0.0,3.8,3.5,51964.0,77.6,13684.0,2916.0,16853.0,22.31,15.75,15.55,76.81,82.81,80.69,15.593884324500788,17.302557408176586,-1.708673083675798,48143,48143,-1
2616,2616,TX,Falls County,48145,6271,1709.0,4518,44,4065.0,4093.0,2704.0,1151.0,33.8,34.1,22.5,9.6,2902.0,4538.0,3204.0,1426.0,24.04308202,37.5973488,26.54515327,11.81441591,2029.0,3887.0,4125.0,1564.0,17.48384317,33.49418354,35.5450237,13.47694959,2.0,2.0,1.0,5.5,4.1,46173.0,69.0,4177.0,1899.0,6133.0,39.74,37.41,32.09,59.44,61.76,65.57,27.252431829054377,30.96363932822436,-3.7112074991699835,48145,48145,-1
2617,2617,TX,Fannin County,48147,16374,2602.0,13633,139,5818.0,7523.0,5109.0,2670.0,27.5,35.6,24.2,12.6,4514.0,8752.0,6600.0,3582.0,19.25110884,37.325145,28.14738997,15.27635619,3611.0,8844.0,7630.0,5202.0,14.28006486,34.97449282,30.17360699,20.57183533,6.0,4.0,0.0,6.5,3.5,56794.0,84.8,12171.0,2655.0,15004.0,29.62,23.01,17.7,69.2,75.54,79.28,15.891046781482839,17.69528125833111,-1.804234476848272,48147,48147,-1
2618,2618,TX,Fayette County,48149,13311,2510.0,10684,117,4357.0,5441.0,3167.0,2218.0,28.7,35.8,20.9,14.6,3376.0,6317.0,4849.0,3096.0,19.14049212,35.81471822,27.49177911,17.55301055,1820.0,7155.0,4698.0,4332.0,10.10830325,39.7389614,26.09275201,24.05998334,6.0,4.0,0.0,3.6,3.5,64711.0,96.6,10171.0,2661.0,12941.0,28.13,21.94,19.19,70.77,76.83,78.24,18.85658477950567,20.562553125724442,-1.7059683462187714,48149,48149,-1
2619,2619,TX,Fisher County,48151,1830,330.0,1487,13,811.0,1165.0,683.0,377.0,26.7,38.4,22.5,12.4,476.0,1064.0,719.0,416.0,17.79439252,39.77570093,26.87850467,15.55140187,361.0,898.0,830.0,519.0,13.84202454,34.43251534,31.82515337,19.90030675,8.0,7.0,0.0,3.9,3.5,51362.0,76.7,1448.0,352.0,1826.0,38.51,31.43,23.31,60.71,67.16,73.16,18.0327868852459,19.27710843373494,-1.2443215484890402,48151,48151,-1
2620,2620,TX,Floyd County,48153,2090,358.0,1715,17,1740.0,1483.0,963.0,587.0,36.5,31.1,20.2,12.3,1093.0,1229.0,1107.0,651.0,26.78921569,30.12254902,27.13235294,15.95588235,1003.0,983.0,943.0,559.0,28.75573394,28.18233945,27.03555046,16.02637615,6.0,6.0,0.0,5.6,4.1,43855.0,65.5,1584.0,438.0,2039.0,28.96,26.43,22.21,70.77,73.05,75.24,17.129186602870814,21.481118195193723,-4.351931592322909,48153,48153,-1
2621,2621,TX,Foard County,48155,545,92.0,448,5,335.0,392.0,272.0,117.0,30.0,35.1,24.4,10.5,233.0,250.0,231.0,218.0,25.0,26.82403433,24.78540773,23.39055794,137.0,171.0,278.0,112.0,19.62750716,24.49856734,39.82808023,16.04584527,9.0,10.0,0.0,3.8,3.2,42616.0,63.6,445.0,99.0,551.0,36.8,28.28,22.03,60.78,70.3,74.66,16.880733944954127,17.96733212341198,-1.0865981784578516,48155,48155,-1
2622,2622,TX,Fort Bend County,48157,360580,178134.0,173114,9332,33603.0,41684.0,59993.0,79181.0,15.7,19.4,28.0,36.9,43051.0,68642.0,105887.0,150243.0,11.7042708,18.66169326,28.78748746,40.84654848,45715.0,95805.0,133893.0,260622.0,8.528361021,17.87290009,24.97840626,48.62033263,1.0,1.0,1.0,3.9,3.9,98070.0,146.5,157718.0,195552.0,357514.0,48.5,46.08,51.39,50.89,52.91,44.76,49.402074435631484,54.697718131317934,-5.295643695686451,48157,48157,-1
2623,2623,TX,Franklin County,48159,5295,809.0,4461,25,1450.0,2286.0,1645.0,1040.0,22.6,35.6,25.6,16.2,1146.0,2238.0,2135.0,1672.0,15.9365874,31.12223613,29.68989014,23.25128633,623.0,2054.0,2400.0,2251.0,8.501637555,28.02947598,32.7510917,30.71779476,7.0,9.0,0.0,4.2,3.2,51885.0,77.5,4161.0,804.0,5009.0,23.07,17.64,15.18,75.53,80.95,81.85,15.278564683663834,16.05110800558994,-0.7725433219261042,48159,48159,-1
2624,2624,TX,Freestone County,48161,9004,1487.0,7472,45,2801.0,4561.0,3409.0,1314.0,23.2,37.7,28.2,10.9,2908.0,4813.0,4249.0,1778.0,21.15216759,35.00872854,30.90631365,12.93279022,2084.0,4780.0,4596.0,2411.0,15.02415111,34.46038498,33.13387643,17.38158748,7.0,9.0,0.0,4.5,5.3,48397.0,72.3,6991.0,1635.0,8711.0,27.91,24.44,19.14,71.42,74.58,78.42,16.514882274544647,18.76937205831707,-2.2544897837724243,48161,48161,-1
2625,2625,TX,Frio County,48163,4919,1844.0,3038,37,4151.0,2786.0,2042.0,828.0,42.3,28.4,20.8,8.4,4017.0,3542.0,2345.0,883.0,37.23926949,32.8358209,21.73913043,8.185779179,3515.0,4575.0,2631.0,998.0,29.99402679,39.03916716,22.45072105,8.51608499,6.0,4.0,0.0,6.5,3.4,47833.0,71.4,2823.0,2422.0,5279.0,59.21,59.88,55.55,40.47,39.29,42.18,37.48729416548079,45.87990149649555,-8.392607331014759,48163,48163,-1
2626,2626,TX,Gaines County,48165,6416,538.0,5840,38,3509.0,2111.0,1547.0,839.0,43.8,26.4,19.3,10.5,4009.0,2622.0,1943.0,1211.0,40.97087379,26.7961165,19.85692386,12.37608585,4622.0,3857.0,1973.0,1213.0,39.62280326,33.06472353,16.91384483,10.39862838,7.0,9.0,0.0,4.5,3.0,58712.0,87.7,5355.0,576.0,5995.0,15.98,13.16,12.92,83.23,85.69,84.57,8.385286783042394,9.608006672226855,-1.2227198891844608,48165,48165,-1
2627,2627,TX,Galveston County,48167,158555,56520.0,100074,1961,30787.0,42638.0,51396.0,36682.0,19.1,26.4,31.8,22.7,25667.0,49817.0,63078.0,54597.0,13.28801661,25.79066986,32.65599843,28.2653151,24307.0,55331.0,77089.0,80042.0,10.26612437,23.36919107,32.55873869,33.80594588,1.0,1.0,1.0,5.2,4.4,77627.0,115.9,93911.0,58842.0,155060.0,39.81,35.89,35.52,59.29,62.74,60.01,35.64693639431112,37.94789113891397,-2.3009547446028478,48167,48167,-1
2628,2628,TX,Garza County,48169,1599,213.0,1374,12,936.0,1201.0,680.0,314.0,29.9,38.4,21.7,10.0,1832.0,1255.0,1206.0,513.0,38.11901789,26.11319184,25.09363296,10.6741573,1248.0,1362.0,996.0,552.0,30.01443001,32.75613276,23.95382395,13.27561328,6.0,6.0,0.0,3.7,4.1,43890.0,65.5,1413.0,231.0,1653.0,21.43,17.88,15.5,77.49,80.96,82.55,13.320825515947467,13.97459165154265,-0.6537661355951823,48169,48169,-1
2629,2629,TX,Gillespie County,48171,16454,3149.0,13175,130,3043.0,4488.0,4234.0,3490.0,19.9,29.4,27.8,22.9,2305.0,5616.0,5318.0,5149.0,12.53534914,30.5416576,28.92103546,28.0019578,2227.0,4978.0,5567.0,6948.0,11.29310345,25.24340771,28.23022312,35.23326572,7.0,8.0,0.0,3.5,2.6,71594.0,106.9,12514.0,3176.0,15846.0,20.88,16.37,17.31,77.51,82.12,79.05,19.13820347635833,20.04291303799066,-0.9047095616323304,48171,48171,-1
2630,2630,TX,Glasscock County,48173,663,38.0,623,2,252.0,202.0,226.0,156.0,30.1,24.2,27.0,18.7,170.0,218.0,267.0,139.0,21.41057935,27.4559194,33.62720403,17.50629723,103.0,121.0,236.0,279.0,13.93775372,16.37347767,31.93504736,37.75372124,8.0,5.0,0.0,3.0,2.6,116958.0,174.7,611.0,39.0,653.0,9.34,7.61,5.63,90.13,91.0,91.56,5.731523378582202,5.972434915773354,-0.24091153719115166,48173,48173,-1
2631,2631,TX,Goliad County,48175,3986,778.0,3177,31,1271.0,1363.0,1402.0,567.0,27.6,29.6,30.5,12.3,858.0,1774.0,1922.0,718.0,16.27465857,33.64946889,36.45675266,13.61911988,784.0,1563.0,1797.0,900.0,15.54321967,30.98731166,35.62648692,17.84298176,3.0,2.0,1.0,4.2,4.4,58937.0,88.0,3085.0,877.0,3988.0,36.36,32.59,26.24,62.87,66.34,70.66,19.518314099347716,21.99097291875627,-2.4726588194085544,48175,48175,-1
2632,2632,TX,Gonzales County,48177,7753,1728.0,5980,45,4487.0,3981.0,2062.0,1267.0,38.0,33.7,17.5,10.7,3806.0,4118.0,2966.0,1833.0,29.91432838,32.36658021,23.31211192,14.40697949,2882.0,5537.0,2666.0,1669.0,22.59683237,43.41383095,20.90324604,13.08609064,6.0,4.0,0.0,3.7,3.2,48164.0,71.9,5627.0,1948.0,7647.0,34.47,29.34,24.8,64.83,69.61,72.42,22.288146523926223,25.474042108016217,-3.1858955840899945,48177,48177,-1
2633,2633,TX,Gray County,48179,7577,845.0,6688,44,3813.0,5182.0,4594.0,1831.0,24.7,33.6,29.8,11.9,2892.0,5277.0,5037.0,2135.0,18.85144384,34.39801838,32.83358321,13.91695457,2591.0,4547.0,4669.0,2254.0,18.42685442,32.33767157,33.20531968,16.03015433,6.0,5.0,0.0,4.4,4.5,45530.0,68.0,6840.0,829.0,7782.0,14.18,11.99,9.47,85.13,87.2,87.78,11.152171043948792,10.652788486250321,0.4993825576984712,48179,48179,1
2634,2634,TX,Grayson County,48181,65778,14754.0,50468,556,14308.0,21709.0,23885.0,12480.0,19.8,30.0,33.0,17.2,11394.0,25849.0,27687.0,15490.0,14.16811738,32.14250187,34.42800298,19.26137777,8865.0,27905.0,34645.0,21115.0,9.580676537,30.15778666,37.44191073,22.81962607,3.0,2.0,1.0,5.3,3.7,62678.0,93.6,44163.0,14506.0,59439.0,30.56,25.25,21.72,68.47,73.2,74.5,22.429991790568277,24.40485203317687,-1.9748602426085924,48181,48181,-1
2635,2635,TX,Gregg County,48183,46360,13115.0,32829,416,14634.0,19372.0,22341.0,13659.0,20.9,27.7,31.9,19.5,14282.0,21470.0,26280.0,15626.0,18.3908934,27.64686188,33.84068609,20.12155863,10874.0,22991.0,28294.0,17967.0,13.57112548,28.69355765,35.31188378,22.42343309,3.0,2.0,1.0,5.5,4.2,57608.0,86.0,32493.0,14796.0,47982.0,30.9,29.87,27.97,68.54,69.25,68.9,28.289473684210527,30.836563711391772,-2.5470900271812447,48183,48183,-1
2636,2636,TX,Grimes County,48185,14026,2731.0,11175,120,5256.0,5271.0,3900.0,1653.0,32.7,32.8,24.3,10.3,4150.0,6858.0,5388.0,2028.0,22.52496743,37.22318715,29.24446374,11.00738168,3877.0,6303.0,6076.0,3919.0,19.21685254,31.24163569,30.11648079,19.42503098,6.0,4.0,0.0,5.5,4.5,52540.0,78.5,9432.0,2833.0,12413.0,32.49,27.19,23.01,66.83,71.4,74.11,19.470982461143592,22.82284701522597,-3.351864554082379,48185,48185,-1
2637,2637,TX,Guadalupe County,48187,84785,29425.0,54498,862,12188.0,16756.0,16098.0,10637.0,21.9,30.1,28.9,19.1,11315.0,24265.0,27526.0,21368.0,13.39465398,28.72481474,32.58517414,25.29535715,12608.0,34105.0,34723.0,34141.0,10.90874482,29.50846622,30.04317468,29.53961428,1.0,1.0,1.0,3.8,3.4,80145.0,119.7,47553.0,28805.0,77592.0,34.04,31.8,31.81,65.04,66.88,63.35,34.70543138526862,37.12367254356119,-2.418241158292574,48187,48187,-1
2638,2638,TX,Hale County,48189,9260,1899.0,7269,92,7333.0,6175.0,4905.0,3085.0,34.1,28.7,22.8,14.4,6585.0,6636.0,5530.0,2925.0,30.37922126,30.61450452,25.5120871,13.49418712,5014.0,6562.0,5368.0,2944.0,25.21118262,32.99477072,26.99115044,14.80289622,4.0,5.0,0.0,4.6,4.9,47373.0,70.7,7177.0,2279.0,9584.0,27.24,25.33,23.72,72.12,73.3,71.87,20.50755939524838,23.779215358931552,-3.2716559636831732,48189,48189,-1
2639,2639,TX,Hall County,48191,1146,149.0,989,8,967.0,830.0,470.0,260.0,38.3,32.8,18.6,10.3,601.0,726.0,590.0,330.0,26.74677348,32.30974633,26.25723186,14.68624833,360.0,664.0,594.0,360.0,18.20020222,33.56926188,30.03033367,18.20020222,9.0,12.0,0.0,5.4,4.2,34766.0,51.9,995.0,168.0,1168.0,25.63,23.9,15.03,73.58,75.02,81.85,13.00174520069808,14.383561643835616,-1.3818164431375362,48191,48191,-1
2640,2640,TX,Hamilton County,48193,4456,624.0,3801,31,1516.0,1915.0,1388.0,973.0,26.2,33.1,24.0,16.8,1091.0,2158.0,1688.0,1122.0,18.00627166,35.61643836,27.85938274,18.51790725,621.0,2085.0,1650.0,1456.0,10.68479009,35.87405368,28.38953889,25.05161734,6.0,6.0,0.0,3.8,3.4,53759.0,80.3,3616.0,641.0,4349.0,22.84,16.64,13.23,76.12,82.15,84.53,14.00359066427289,14.739020464474592,-0.7354298002017021,48193,48193,-1
2641,2641,TX,Hansford County,48195,1996,145.0,1840,11,1030.0,1019.0,735.0,636.0,30.1,29.8,21.5,18.6,860.0,1028.0,772.0,710.0,25.51928783,30.50445104,22.90801187,21.06824926,912.0,731.0,664.0,969.0,27.83882784,22.31379731,20.26862027,29.57875458,7.0,9.0,0.0,2.9,2.4,57692.0,86.2,1849.0,166.0,2047.0,11.42,8.1,8.78,87.87,91.13,88.85,7.264529058116232,8.10942843185149,-0.8448993737352586,48195,48195,-1
2642,2642,TX,Hardeman County,48197,1405,188.0,1210,7,919.0,1043.0,773.0,400.0,29.3,33.3,24.7,12.8,491.0,1137.0,784.0,494.0,16.89607708,39.12594632,26.97866483,16.99931177,372.0,847.0,823.0,431.0,15.04245855,34.24989891,33.27941771,17.42822483,9.0,9.0,0.0,3.8,3.5,45677.0,68.2,1330.0,241.0,1580.0,23.39,20.2,16.46,75.17,78.66,79.78,13.380782918149466,15.253164556962025,-1.8723816388125591,48197,48197,-1
2643,2643,TX,Hardin County,48199,28124,3336.0,24669,119,6318.0,12380.0,8050.0,3999.0,20.5,40.3,26.2,13.0,5019.0,14268.0,11256.0,5388.0,13.96843951,39.7094431,31.32670953,14.99540787,4269.0,14801.0,12172.0,7077.0,11.14068739,38.62574702,31.7649208,18.4686448,2.0,2.0,1.0,6.2,5.2,67183.0,100.3,23858.0,3474.0,27635.0,19.03,15.77,12.2,80.2,83.33,86.07,11.861755084625232,12.571015017188348,-0.7092599325631159,48199,48199,-1
2644,2644,TX,Harris County,48201,1548293,802370.0,720046,25877,524422.0,447295.0,538795.0,556887.0,25.4,21.6,26.1,26.9,550666.0,596111.0,682223.0,713494.0,21.65849752,23.4459157,26.83282635,28.06276042,541480.0,694818.0,790534.0,1005849.0,17.85482878,22.91101504,26.06716631,33.16698987,1.0,1.0,1.0,4.7,4.2,63539.0,94.9,700630.0,918193.0,1640818.0,50.45,49.39,53.95,48.82,49.31,41.61,51.822878486178006,55.959466558753014,-4.136588072575009,48201,48201,-1
2645,2645,TX,Harrison County,48203,30159,7334.0,22610,215,8502.0,13343.0,11266.0,6019.0,21.7,34.1,28.8,15.4,6413.0,14619.0,13863.0,7749.0,15.03845793,34.28149329,32.50867648,18.17137229,4861.0,14935.0,15645.0,10112.0,10.67108643,32.78598556,34.34460958,22.19831844,4.0,5.0,0.0,5.4,4.5,56645.0,84.6,21466.0,7908.0,29710.0,33.97,32.31,26.94,65.38,66.92,70.62,24.317782419841507,26.617300572197912,-2.2995181523564057,48203,48203,-1
2646,2646,TX,Hartley County,48205,2016,163.0,1843,10,938.0,1402.0,1069.0,727.0,22.7,33.9,25.8,17.6,892.0,1566.0,1135.0,886.0,19.91515963,34.96316142,25.34047779,19.78120116,643.0,1429.0,963.0,1027.0,15.82964057,35.17971443,23.70753323,25.28311177,7.0,11.0,0.0,3.2,2.0,71332.0,106.5,1868.0,195.0,2078.0,12.59,9.62,8.86,86.2,89.28,88.63,8.08531746031746,9.384023099133783,-1.2987056388163225,48205,48205,-1
2647,2647,TX,Haskell County,48207,2243,312.0,1915,16,1245.0,1576.0,870.0,623.0,28.9,36.5,20.2,14.4,916.0,1419.0,1181.0,612.0,22.18992248,34.375,28.60949612,14.8255814,811.0,1425.0,928.0,799.0,20.46429473,35.95760787,23.41660358,20.16149382,6.0,6.0,0.0,3.9,3.0,43546.0,65.0,1840.0,353.0,2214.0,33.03,27.47,17.74,65.6,70.74,79.27,13.909942041908158,15.943992773261066,-2.0340507313529077,48207,48207,-1
2648,2648,TX,Hays County,48209,125446,65294.0,58299,1853,8212.0,12303.0,16317.0,16803.0,15.3,22.9,30.4,31.3,10479.0,19338.0,28564.0,32847.0,11.48660499,21.19743938,31.31056255,36.00539308,13669.0,33339.0,42337.0,60470.0,9.123919501,22.25344592,28.25952007,40.36311451,1.0,1.0,1.0,3.9,3.0,79336.0,118.5,47680.0,59524.0,109357.0,48.15,43.27,46.04,50.19,53.65,46.87,52.04948742885385,54.43090062821767,-2.38141319936382,48209,48209,-1
2649,2649,TX,Hemphill County,48211,1612,190.0,1412,10,440.0,639.0,719.0,392.0,20.1,29.2,32.8,17.9,543.0,757.0,746.0,436.0,21.87751813,30.4995971,30.05640612,17.56647865,257.0,801.0,677.0,527.0,11.36162688,35.41114058,29.92926614,23.2979664,7.0,11.0,0.0,2.7,3.3,65387.0,97.7,1486.0,206.0,1720.0,13.76,12.72,10.68,85.67,86.02,86.25,11.786600496277917,11.976744186046512,-0.19014368976859508,48211,48211,-1
2650,2650,TX,Henderson County,48213,38368,6875.0,31252,241,13244.0,16120.0,14501.0,6021.0,26.5,32.3,29.1,12.1,10896.0,18640.0,17129.0,7692.0,20.04525636,34.29181154,31.51204077,14.15089133,7800.0,19761.0,19753.0,11135.0,13.34496741,33.80896166,33.79527451,19.05079642,4.0,3.0,0.0,4.6,3.8,50348.0,75.2,28911.0,7060.0,36310.0,27.29,22.1,18.87,71.94,76.85,78.72,17.918577981651374,19.443679427155054,-1.5251014455036795,48213,48213,-1
2651,2651,TX,Hidalgo County,48215,216715,104191.0,110541,1983,150961.0,61598.0,52778.0,39333.0,49.5,20.2,17.3,12.9,164303.0,101898.0,91121.0,66181.0,38.79618326,24.06075046,21.51602232,15.62704396,155927.0,123312.0,117269.0,99890.0,31.41168981,24.84135714,23.6239872,20.12296585,2.0,2.0,1.0,9.6,6.5,44260.0,66.1,90527.0,128199.0,220884.0,69.02,70.4,68.5,30.33,28.65,28.05,48.07742888124957,58.03906122670723,-9.961632345457666,48215,48215,-1
