sex,age,famsize,Pstatus,Medu,Fedu,reason,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,0
M,17,GT3,T,1,2,home,1,2,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,3,4,8,9,,
M,17,GT3,T,3,3,home,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,3,5,4,14,12,,
M,19,GT3,T,3,2,home,1,1,3,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,5,0,,
M,16,LE3,T,1,2,course,2,1,1,no,no,no,yes,yes,yes,no,no,4,4,4,2,4,5,1,7,0,,
M,17,GT3,T,3,3,reputation,1,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,5,3,14,15,,
F,16,GT3,A,2,1,other,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,3,4,1,1,2,9,8,9,,
M,18,GT3,T,2,2,reputation,1,2,1,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,0,7,7,,
F,18,GT3,T,4,4,reputation,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,4,2,2,4,8,12,10,,
F,18,LE3,T,3,3,home,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,6,16,15,,
F,16,GT3,A,2,2,reputation,1,2,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,1,1,4,0,12,13,,
F,17,GT3,T,2,2,reputation,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,3,17,7,6,,
M,18,GT3,T,4,4,home,1,2,1,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,10,10,,
M,18,GT3,T,3,2,course,2,1,1,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,1,6,8,,
F,16,GT3,T,1,1,home,2,1,0,no,yes,yes,no,yes,yes,no,no,4,3,2,1,4,5,5,9,9,,
M,19,GT3,T,3,3,home,1,2,1,no,yes,no,yes,yes,yes,yes,yes,4,4,4,1,1,3,20,15,14,,
M,18,LE3,T,1,1,other,2,2,1,no,no,no,yes,no,no,no,no,4,4,3,2,3,5,3,13,12,,
M,16,GT3,T,3,3,course,1,2,1,no,yes,yes,no,yes,yes,yes,yes,4,5,5,4,4,5,4,10,12,,
M,16,GT3,T,4,4,other,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,4,0,16,17,,
M,16,GT3,T,4,4,other,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,4,0,16,17,,
M,15,GT3,T,4,4,home,1,2,0,no,yes,yes,no,no,yes,yes,no,5,4,2,3,4,5,0,9,11,,
M,16,GT3,T,3,1,reputation,1,1,0,no,no,no,yes,yes,yes,no,no,5,3,2,2,2,5,2,12,12,,
M,19,GT3,T,1,2,course,1,2,1,no,no,no,no,no,yes,yes,no,4,5,2,2,2,4,4,13,11,,
F,16,GT3,T,3,1,course,1,4,0,yes,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,5,4,7,7,,
F,18,LE3,T,1,1,reputation,2,4,0,no,yes,yes,yes,yes,yes,no,no,5,2,2,1,1,3,2,12,12,,
M,16,GT3,T,4,4,other,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,4,1,16,17,,
F,15,GT3,T,4,3,reputation,1,1,0,no,no,yes,yes,yes,yes,yes,no,4,5,5,1,3,1,5,16,17,,
F,16,LE3,A,3,3,home,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,5,1,4,3,12,11,12,,
F,16,GT3,A,2,1,other,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,3,4,1,1,2,9,8,9,,
M,16,GT3,T,4,3,home,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,11,9,8,,
M,17,GT3,T,2,2,course,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,8,11,10,,
M,15,GT3,T,3,4,course,4,2,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,1,9,0,,
M,15,GT3,T,4,2,course,1,4,0,no,no,no,no,yes,yes,yes,no,3,3,3,1,1,3,1,10,10,,
M,15,GT3,T,4,3,course,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,5,2,1,1,5,0,17,16,,
F,18,LE3,T,1,1,reputation,2,4,0,no,yes,yes,yes,yes,yes,no,no,5,2,2,1,1,3,0,12,12,,
F,17,GT3,T,4,3,reputation,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,3,0,15,15,,
M,17,GT3,T,1,3,course,3,2,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,4,5,19,9,7,,
M,16,GT3,T,0,2,other,1,1,0,no,no,yes,no,no,yes,yes,no,4,3,2,2,4,5,1,13,15,,
M,16,GT3,T,4,4,other,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,4,0,16,17,,
M,15,GT3,T,4,2,other,1,1,0,no,no,yes,no,yes,yes,yes,no,2,2,4,2,4,1,5,15,16,,
F,15,GT3,T,3,4,course,2,3,2,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,12,0,,
F,17,GT3,T,2,2,course,1,2,0,no,yes,no,no,no,yes,yes,no,5,4,5,1,2,5,3,10,9,,
F,17,LE3,T,2,2,course,1,4,0,no,no,yes,yes,yes,yes,yes,yes,3,4,1,1,1,2,0,10,9,,
M,16,GT3,T,4,4,course,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,2,5,1,13,12,,
M,15,LE3,A,2,1,course,4,1,3,no,no,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,8,9,,
F,15,GT3,T,1,2,course,1,2,0,no,no,no,no,no,yes,yes,no,3,2,3,1,2,1,2,16,15,,
M,18,LE3,T,1,1,other,2,2,1,no,no,no,yes,no,no,no,no,4,4,3,2,3,5,3,13,12,,
F,18,LE3,T,1,1,reputation,2,4,0,no,yes,yes,yes,yes,yes,no,no,5,2,2,1,1,3,0,12,12,,
F,15,LE3,T,4,3,reputation,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,4,4,2,4,2,0,10,10,,
F,17,GT3,T,4,3,reputation,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,13,15,,
F,15,LE3,T,4,3,reputation,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,4,4,2,4,2,0,10,10,,
M,18,LE3,T,3,3,home,1,2,1,no,yes,yes,no,yes,yes,yes,no,3,2,4,2,4,4,12,6,6,,
M,18,LE3,T,1,3,course,1,1,1,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,6,8,7,,
M,17,LE3,T,2,3,reputation,1,2,0,no,yes,yes,no,no,yes,yes,no,5,3,3,1,3,3,1,12,11,,
M,18,GT3,T,3,2,course,2,1,1,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,1,6,8,,
F,16,GT3,T,2,2,home,1,1,2,no,yes,yes,no,no,yes,yes,no,1,2,2,1,3,5,15,6,9,,
M,16,LE3,T,2,2,home,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,1,3,0,12,12,,
M,17,GT3,T,4,4,home,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,5,17,15,,
F,18,LE3,T,2,2,home,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,8,8,,
M,19,GT3,T,3,3,home,1,2,1,no,yes,no,yes,yes,yes,yes,yes,4,4,4,1,1,3,20,15,14,,
F,17,GT3,A,2,1,course,2,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,11,12,10,,
M,16,GT3,T,2,2,course,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,2,17,15,,
F,18,GT3,T,3,3,other,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,0,11,11,,
F,16,LE3,T,2,2,home,2,2,1,no,yes,no,yes,no,yes,yes,yes,3,3,3,1,2,3,26,7,10,,
M,22,GT3,T,3,1,other,1,1,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,15,6,8,,
F,19,LE3,T,1,2,home,1,2,1,no,no,no,yes,no,yes,no,yes,4,2,4,2,2,3,0,9,9,,
F,17,LE3,T,2,2,course,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,5,12,10,13,,
M,17,GT3,T,3,3,course,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,4,2,3,3,3,13,13,,
F,18,GT3,T,4,3,home,1,2,0,no,yes,yes,no,yes,yes,yes,yes,3,1,2,1,3,2,21,17,18,,
F,16,GT3,T,2,1,home,1,1,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,21,13,12,,
M,18,GT3,T,4,3,course,1,3,0,no,yes,yes,no,yes,yes,yes,yes,5,4,5,2,3,5,0,10,10,,
F,17,LE3,T,2,4,course,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,1,14,15,,
M,18,GT3,T,4,4,home,1,2,0,no,no,yes,yes,no,yes,yes,no,3,2,4,1,4,2,5,15,14,,
M,18,GT3,T,2,2,reputation,1,1,2,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,2,4,0,7,4,,
F,17,GT3,A,2,1,course,2,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,11,12,10,,
F,16,GT3,T,2,1,course,1,2,0,no,yes,yes,no,yes,yes,no,yes,4,3,5,1,1,5,1,8,9,,
F,15,GT3,T,3,4,course,2,3,2,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,12,0,,
M,15,GT3,T,4,4,reputation,2,2,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,2,3,11,13,,
F,17,GT3,T,1,1,reputation,3,1,1,no,yes,yes,no,yes,yes,yes,yes,5,2,1,1,2,1,0,7,6,,
F,16,GT3,T,4,4,reputation,1,1,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,2,1,5,11,14,,
F,16,LE3,T,2,4,course,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,2,1,2,5,3,13,13,,
M,18,LE3,T,1,1,course,1,1,3,no,no,no,no,yes,no,yes,yes,2,3,5,2,5,4,0,6,5,,
F,17,LE3,T,4,3,reputation,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,14,13,13,,
F,18,GT3,T,4,3,reputation,1,4,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,1,14,13,,
F,16,GT3,A,2,2,reputation,1,2,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,1,1,4,0,12,13,,
F,15,GT3,T,3,2,home,1,2,3,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,3,0,6,7,,
F,19,LE3,T,1,1,reputation,1,2,1,yes,yes,no,yes,no,yes,yes,no,4,4,3,1,3,3,18,12,10,,
M,16,GT3,T,2,2,course,1,2,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,4,5,10,10,,
F,17,LE3,T,2,4,course,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,0,14,15,,
M,15,LE3,T,4,2,course,1,1,0,no,no,no,no,yes,yes,yes,no,3,5,2,1,1,3,9,18,19,,
M,16,GT3,T,4,3,home,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,9,9,8,,
F,16,LE3,T,2,4,course,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,2,1,2,5,1,13,13,,
M,18,GT3,T,1,3,course,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,3,10,10,,
F,17,GT3,T,2,2,course,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,4,3,9,10,,
M,15,GT3,T,4,3,course,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,5,2,1,1,5,1,17,16,,
M,16,GT3,T,4,4,home,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,5,5,5,5,16,10,12,,
F,19,GT3,T,0,1,course,1,2,3,no,yes,no,no,no,no,no,no,3,4,2,1,1,5,2,7,8,,
M,17,GT3,T,3,1,other,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,4,4,3,4,5,1,9,9,,
M,17,GT3,T,1,2,home,1,2,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,3,3,8,9,,
M,16,GT3,T,1,2,other,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,1,11,12,,
F,17,GT3,T,2,4,reputation,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,1,1,3,10,10,,
M,16,GT3,T,1,2,other,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,3,11,12,,
M,18,LE3,T,2,2,course,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,5,5,2,4,5,1,9,8,,
F,17,GT3,T,3,1,course,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,1,12,14,,
M,16,GT3,T,1,2,other,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,3,11,12,,
M,18,GT3,T,4,2,home,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,4,5,11,12,11,,
F,18,GT3,T,1,1,home,2,2,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,3,8,9,,
M,18,GT3,T,3,2,course,2,1,1,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,10,11,13,,
M,17,GT3,T,3,3,course,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,4,2,3,3,2,13,13,,
M,15,GT3,T,2,2,home,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,5,2,12,12,,
M,16,GT3,T,4,4,course,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,4,5,17,14,11,,
F,15,GT3,T,4,2,home,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,3,2,2,1,1,5,1,15,14,,
F,17,GT3,T,2,1,course,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,13,11,,
M,15,GT3,T,4,2,other,1,1,0,no,no,yes,no,yes,yes,yes,no,2,2,4,2,4,1,3,15,16,,
F,18,GT3,T,4,4,reputation,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,4,2,2,4,8,12,10,,
M,19,GT3,T,3,2,home,1,1,3,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,5,0,,
M,19,LE3,A,4,3,reputation,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,12,11,11,,
F,16,GT3,T,2,1,home,1,1,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,20,13,12,,
F,17,GT3,T,4,4,home,2,1,1,no,yes,no,no,yes,yes,yes,no,4,2,4,2,3,2,25,18,18,,
F,19,GT3,T,2,1,home,1,3,1,no,no,yes,yes,yes,yes,yes,yes,4,3,4,1,3,3,5,11,12,,
F,16,GT3,T,3,2,reputation,1,2,0,no,yes,yes,no,yes,yes,yes,no,1,2,2,1,2,1,15,12,13,,
F,17,GT3,T,2,2,reputation,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,3,19,7,6,,
M,16,LE3,A,3,4,home,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,5,11,11,,
F,17,GT3,T,1,1,course,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,1,3,5,5,5,,
F,15,GT3,T,4,4,reputation,1,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,1,2,2,1,10,8,,
M,18,GT3,T,4,4,home,2,1,0,no,no,yes,yes,yes,yes,yes,no,3,2,4,1,4,3,21,9,9,,
M,17,GT3,T,2,1,home,2,1,3,yes,yes,no,yes,yes,no,yes,no,4,5,1,1,1,3,1,8,8,,
M,17,GT3,T,4,3,course,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,10,10,,
M,17,GT3,T,2,3,home,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,3,11,11,,
M,17,GT3,T,3,3,home,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,3,5,4,14,12,,
F,15,GT3,A,3,3,reputation,1,4,0,yes,no,no,no,yes,yes,no,no,4,3,3,1,1,4,10,10,11,,
F,18,LE3,A,1,4,course,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,1,13,13,,
F,15,LE3,T,1,1,other,1,2,3,yes,no,yes,no,yes,yes,yes,no,4,3,2,2,3,3,10,7,8,,
F,16,GT3,T,4,4,other,1,2,0,no,yes,no,yes,yes,yes,no,no,2,4,4,2,3,4,6,10,11,,
M,15,GT3,T,3,4,home,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,5,1,1,1,5,0,14,15,,
F,16,GT3,T,4,4,home,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,2,3,14,14,,
M,16,LE3,T,4,3,course,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,1,6,0,,
M,18,GT3,T,3,2,course,1,3,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,2,13,12,,
F,17,GT3,T,2,4,course,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,7,12,14,,
F,19,GT3,T,4,4,reputation,2,2,0,no,yes,yes,yes,yes,yes,yes,no,2,3,4,2,3,2,0,10,9,,
M,16,GT3,T,3,2,home,1,1,0,no,yes,yes,no,no,yes,yes,no,5,4,3,1,1,5,0,12,14,,
M,16,LE3,T,4,3,course,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,1,6,0,,
F,18,LE3,T,3,1,course,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,7,9,,
F,19,GT3,T,2,1,home,1,3,1,no,no,yes,yes,yes,yes,yes,yes,4,3,4,1,3,3,5,11,12,,
F,18,GT3,T,1,1,course,3,1,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,4,5,9,8,,
M,18,GT3,T,4,2,reputation,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,3,5,9,10,9,,
M,18,GT3,T,2,2,reputation,1,2,1,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,0,7,7,,
M,15,GT3,T,4,3,course,2,4,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,3,0,7,9,,
M,17,LE3,T,1,1,course,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,1,7,9,,
M,16,GT3,T,3,3,home,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,3,3,12,13,,
M,18,LE3,T,1,1,home,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,5,10,10,,
F,19,GT3,T,0,1,course,1,2,3,no,yes,no,no,no,no,no,no,3,4,2,1,1,5,1,7,8,,
M,18,LE3,T,2,1,course,4,2,0,yes,yes,yes,yes,yes,yes,yes,yes,4,3,2,4,5,3,13,10,8,,
M,15,LE3,A,3,2,home,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,1,1,0,16,18,,
M,15,LE3,T,4,4,course,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,3,5,1,14,14,,
M,17,GT3,T,3,2,course,1,1,3,no,yes,no,yes,yes,yes,yes,no,5,5,5,2,4,5,17,6,5,,
F,17,GT3,T,1,1,course,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,3,0,8,8,,
M,18,GT3,T,4,4,home,1,2,1,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,1,10,10,,
M,15,GT3,T,2,3,home,1,3,0,yes,no,yes,no,no,yes,yes,no,5,3,2,1,2,5,5,11,10,,
M,18,LE3,T,2,1,course,4,2,0,yes,yes,yes,yes,yes,yes,yes,yes,4,3,2,4,5,3,15,10,8,,
F,15,GT3,T,1,1,home,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,2,2,3,4,1,9,10,,
F,17,GT3,T,2,4,reputation,1,2,0,no,yes,no,yes,yes,yes,no,no,5,4,2,2,3,5,1,16,17,,
M,15,LE3,T,1,2,home,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,2,9,10,,
M,15,LE3,T,2,2,home,2,2,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,1,3,4,3,15,15,,
M,18,LE3,T,3,4,home,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,10,16,15,,
M,16,GT3,T,2,1,course,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,1,8,9,,
F,17,GT3,T,1,1,reputation,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,6,13,12,,
M,17,GT3,T,2,3,home,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,1,11,11,,
M,18,GT3,T,2,2,reputation,1,2,1,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,0,7,7,,
F,16,GT3,T,3,3,reputation,3,2,0,yes,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,3,8,10,,
M,15,GT3,T,4,3,home,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,2,3,5,6,9,9,,
M,16,GT3,T,3,3,reputation,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,8,8,9,,
F,17,GT3,T,3,1,course,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,2,12,14,,
M,17,LE3,T,4,4,home,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,5,4,5,3,12,12,12,,
F,15,LE3,A,3,4,home,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,7,10,,
M,16,GT3,T,3,2,reputation,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,9,11,9,,
M,18,LE3,T,3,2,course,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,0,11,12,,
F,18,GT3,A,4,4,course,2,2,0,yes,no,no,no,yes,yes,no,no,4,3,4,1,1,3,7,5,6,,
M,15,LE3,T,1,2,home,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,3,9,10,,
F,17,LE3,T,2,2,course,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,5,12,10,13,,
M,18,LE3,T,3,4,home,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,10,16,15,,
F,18,LE3,T,1,1,reputation,2,4,0,no,yes,yes,yes,yes,yes,no,no,5,2,2,1,1,3,0,12,12,,
M,17,LE3,T,4,3,course,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,4,4,4,4,4,4,10,9,,
F,17,LE3,T,2,2,course,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3,3,2,2,2,3,3,11,11,,
M,16,GT3,T,4,4,course,1,1,0,no,yes,no,no,yes,no,yes,yes,3,3,2,2,1,5,0,7,6,,
M,15,GT3,T,2,2,course,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,8,8,,
F,15,GT3,T,2,3,other,2,1,0,no,yes,no,yes,yes,yes,no,no,3,5,1,1,1,5,0,8,7,,
F,16,GT3,T,4,4,home,1,3,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,5,1,13,13,,
M,16,GT3,T,2,1,course,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,0,8,9,,
F,17,GT3,T,1,1,reputation,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,6,13,12,,
M,17,GT3,T,4,3,course,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,2,3,1,1,2,5,10,10,,
M,17,LE3,T,4,4,home,2,1,0,no,no,yes,no,yes,yes,yes,no,4,1,1,2,2,5,0,11,11,,
F,15,GT3,T,3,4,course,2,3,2,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,1,12,0,,
M,15,GT3,T,3,4,reputation,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,7,14,13,,
M,16,GT3,T,3,4,course,3,1,2,no,yes,no,yes,no,yes,yes,no,3,4,5,2,4,2,1,6,5,,
F,15,GT3,T,2,1,reputation,3,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,1,4,3,10,12,,
F,19,GT3,T,2,1,home,1,3,1,no,no,yes,yes,yes,yes,yes,yes,4,3,4,1,3,3,3,11,12,,
F,17,GT3,T,3,1,reputation,1,2,0,no,yes,yes,yes,no,yes,yes,no,4,5,4,2,3,1,18,10,10,,
M,16,GT3,T,4,4,course,1,1,0,no,yes,no,no,yes,no,yes,yes,3,3,2,2,1,5,1,7,6,,
M,15,GT3,T,3,4,reputation,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,7,14,13,,
M,19,GT3,T,4,4,reputation,2,1,1,no,yes,yes,no,yes,yes,yes,yes,4,3,4,1,1,4,37,8,9,,
M,18,GT3,T,2,1,other,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,4,7,6,,
M,18,GT3,T,2,2,home,2,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,4,1,12,13,,
M,17,GT3,T,4,4,home,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,17,15,,
F,18,GT3,T,2,1,course,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,2,1,1,8,8,,
F,17,GT3,T,4,4,course,1,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,3,4,7,10,9,,
F,16,GT3,T,4,3,home,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,3,4,4,2,4,4,1,10,9,,
M,15,GT3,T,2,2,home,1,4,0,no,yes,yes,yes,yes,yes,yes,no,5,5,4,1,2,5,7,16,14,,
F,15,GT3,T,3,4,course,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,5,1,12,12,,
F,17,LE3,T,4,3,reputation,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,13,13,13,,
M,18,LE3,T,1,3,course,1,1,1,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,7,8,7,,
M,17,GT3,T,3,1,other,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,4,4,3,4,5,1,9,9,,
M,15,GT3,T,4,3,course,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,5,2,1,1,5,0,17,16,,
M,15,GT3,T,2,2,home,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,5,1,12,12,,
F,15,GT3,T,2,2,reputation,1,1,0,yes,yes,yes,yes,yes,yes,no,no,4,3,1,1,1,2,7,14,13,,
M,17,LE3,A,4,1,home,2,1,0,no,no,yes,yes,yes,yes,yes,yes,4,5,4,2,4,5,29,8,8,,
F,17,GT3,A,2,1,course,2,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,10,12,10,,
F,16,GT3,T,4,4,home,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,2,5,14,14,,
M,19,GT3,T,1,2,course,1,2,1,no,no,no,no,no,yes,yes,no,4,5,2,2,2,4,2,13,11,,
F,19,GT3,T,2,3,reputation,1,3,1,no,no,no,no,yes,yes,yes,yes,4,1,2,1,1,3,40,13,11,,
M,16,GT3,T,4,2,other,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,11,10,8,,
